Fecha_Hora,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2022-09-03 23:00:00,12,23.0,1.0,37.0,1.0,-9999.0,1.0,7.1617,1.0,18.5758,1.0,25.7375,1.0,-9999.0,1.0,-9999.0,1.0,1.55,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 00:00:00,12,28.0,1.0,29.0,1.0,-9999.0,1.0,13.437,1.0,20.4778,1.0,33.9148,1.0,-9999.0,1.0,-9999.0,1.0,1.33132,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 01:00:00,12,22.0,1.0,40.0,1.0,-9999.0,1.0,7.9095,1.0,18.1819,1.0,26.0915,1.0,-9999.0,1.0,-9999.0,1.0,2.43552,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 02:00:00,12,22.0,1.0,40.0,1.0,-9999.0,1.0,14.7783,1.0,17.352,1.0,32.1302,1.0,-9999.0,1.0,-9999.0,1.0,2.86192,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 03:00:00,12,12.0,1.0,22.0,1.0,-9999.0,1.0,4.7385,1.0,13.3509,1.0,18.0894,1.0,-9999.0,1.0,-9999.0,1.0,2.00095,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 04:00:00,12,12.0,1.0,20.0,1.0,-9999.0,1.0,1.5395,1.0,9.944,1.0,11.4834,1.0,-9999.0,1.0,-9999.0,1.0,0.667867,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 05:00:00,12,17.0,2.6,16.0,2.6,-9999.0,1.0,0.4216,2.1,11.4199,1.0,11.8416,1.0,-9999.0,1.0,-9999.0,1.0,0.27135,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 06:00:00,12,16.0,1.0,20.0,2.1,-9999.0,1.0,6.078,1.0,14.1409,1.0,20.2189,1.0,-9999.0,1.0,-9999.0,1.0,0.66915,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 07:00:00,12,20.0,1.0,27.0,2.1,-9999.0,1.0,12.7572,1.0,16.5952,1.0,29.3524,1.0,-9999.0,1.0,-9999.0,1.0,0.817117,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 08:00:00,12,25.0,1.0,31.0,2.1,-9999.0,1.0,18.2345,1.0,17.4779,1.0,35.7124,1.0,-9999.0,1.0,-9999.0,1.0,1.18158,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 09:00:00,12,23.0,1.0,30.0,1.0,-9999.0,1.0,8.1782,2.1,14.2526,1.0,22.4309,1.0,-9999.0,1.0,-9999.0,1.0,1.1049,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 10:00:00,12,29.0,2.6,27.0,2.6,-9999.0,1.0,4.5847,1.0,12.2865,1.0,16.8713,1.0,-9999.0,1.0,-9999.0,1.0,1.19858,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 11:00:00,12,21.0,1.0,23.0,2.1,-9999.0,1.0,2.9124,1.0,12.7016,1.0,15.6139,1.0,-9999.0,1.0,-9999.0,1.0,0.50865,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 12:00:00,12,26.0,2.6,21.0,2.6,-9999.0,1.0,2.4997,1.0,11.116,1.0,13.6157,1.0,-9999.0,1.0,-9999.0,1.0,0.2328,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 13:00:00,12,16.0,1.0,25.0,1.0,-9999.0,1.0,4.4348,1.0,14.658,1.0,19.0928,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 14:00:00,12,23.0,1.0,23.0,1.0,-9999.0,1.0,1.7952,1.0,10.737,1.0,12.5323,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 15:00:00,12,15.0,1.0,27.0,1.0,-9999.0,1.0,5.4968,1.0,18.0071,1.0,23.5039,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 16:00:00,12,21.0,2.6,14.0,2.6,-9999.0,1.0,0.4676,1.0,7.487,1.0,7.9546,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 17:00:00,12,9.0,1.0,17.0,2.1,-9999.0,1.0,1.6743,1.0,12.9723,1.0,14.6467,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 18:00:00,12,9.0,1.0,19.0,2.1,-9999.0,1.0,1.882,2.1,15.4432,1.0,17.3252,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 19:00:00,12,15.0,1.0,36.0,1.0,-9999.0,1.0,12.0712,1.0,24.2706,1.0,36.3419,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 20:00:00,12,31.0,1.0,47.0,1.0,-9999.0,1.0,33.1263,1.0,23.6325,1.0,56.7588,1.0,-9999.0,1.0,-9999.0,1.0,0.626237,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 21:00:00,12,41.0,1.0,59.0,1.0,-9999.0,1.0,61.4495,2.2,20.3962,1.0,81.8457,1.0,-9999.0,1.0,-9999.0,1.0,1.10418,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 22:00:00,12,19.0,1.0,43.0,1.0,-9999.0,1.0,20.7512,1.0,15.8721,1.0,36.6233,1.0,-9999.0,1.0,-9999.0,1.0,0.215083,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-04 23:00:00,12,47.0,2.2,68.0,2.3,-9999.0,1.0,59.7606,2.3,16.4492,1.0,76.2098,2.3,-9999.0,1.0,-9999.0,1.0,1.07891,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 00:00:00,12,34.0,1.0,42.0,1.0,-9999.0,1.0,49.7059,2.2,15.2667,1.0,64.9726,1.0,-9999.0,1.0,-9999.0,1.0,1.656,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 01:00:00,12,33.0,1.0,44.0,1.0,-9999.0,1.0,35.7102,1.0,13.5518,1.0,49.262,1.0,-9999.0,1.0,-9999.0,1.0,2.66772,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 02:00:00,12,35.0,1.0,47.0,1.0,-9999.0,1.0,31.9445,1.0,12.3819,1.0,44.3264,1.0,-9999.0,1.0,-9999.0,1.0,2.68625,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 03:00:00,12,40.0,1.0,52.0,1.0,-9999.0,1.0,58.7214,2.3,11.4657,1.0,70.187,2.3,-9999.0,1.0,-9999.0,1.0,2.23016,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 04:00:00,12,32.0,1.0,55.0,1.0,-9999.0,1.0,47.4568,2.3,14.0817,1.0,61.5385,2.3,-9999.0,1.0,-9999.0,1.0,7.84122,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 05:00:00,12,32.0,1.0,45.0,1.0,-9999.0,1.0,20.5236,1.0,14.3159,1.0,34.8395,1.0,-9999.0,1.0,-9999.0,1.0,7.71746,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 06:00:00,12,34.0,1.0,66.0,1.0,-9999.0,1.0,37.8649,1.0,16.7577,1.0,54.6226,1.0,-9999.0,1.0,-9999.0,1.0,9.29402,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 07:00:00,12,40.0,1.0,58.0,1.0,-9999.0,1.0,49.5343,1.0,17.9779,1.0,67.5122,1.0,-9999.0,1.0,-9999.0,1.0,6.74575,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 08:00:00,12,46.0,1.0,61.0,1.0,-9999.0,1.0,49.1616,1.0,24.2331,1.0,73.3946,1.0,-9999.0,1.0,-9999.0,1.0,5.93018,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 09:00:00,12,47.0,1.0,69.0,1.0,-9999.0,1.0,21.7938,1.0,30.6445,1.0,52.4384,1.0,-9999.0,1.0,-9999.0,1.0,3.72196,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 10:00:00,12,51.0,1.0,52.0,1.0,-9999.0,1.0,14.1091,1.0,24.7805,1.0,38.8896,1.0,-9999.0,1.0,-9999.0,1.0,2.08065,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 11:00:00,12,41.0,1.0,58.0,1.0,-9999.0,1.0,9.4489,1.0,16.6724,1.0,26.1213,1.0,-9999.0,1.0,-9999.0,1.0,1.90833,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 12:00:00,12,44.0,1.0,60.0,1.0,-9999.0,1.0,11.4028,1.0,17.3901,1.0,28.7929,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 13:00:00,12,40.0,1.0,67.0,1.0,-9999.0,1.0,14.0719,1.0,19.9734,1.0,34.0453,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 14:00:00,12,26.0,1.0,37.0,1.0,-9999.0,1.0,9.716,1.0,15.2584,1.0,24.9744,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 15:00:00,12,23.0,1.0,35.0,1.0,-9999.0,1.0,10.4367,1.0,13.4917,1.0,23.9284,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 16:00:00,12,24.0,1.0,41.0,1.0,-9999.0,1.0,10.2114,1.0,15.3397,1.0,25.5511,1.0,-9999.0,1.0,-9999.0,1.0,0.0786735,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 17:00:00,12,13.0,1.0,40.0,1.0,-9999.0,1.0,11.5338,1.0,16.1894,1.0,27.7232,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 18:00:00,12,26.0,1.0,41.0,1.0,-9999.0,1.0,14.3349,1.0,26.7853,1.0,41.1203,1.0,-9999.0,1.0,-9999.0,1.0,0.0941818,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 19:00:00,12,28.0,1.0,45.0,1.0,-9999.0,1.0,14.8425,1.0,27.9003,1.0,42.7429,1.0,-9999.0,1.0,-9999.0,1.0,0.28783,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 20:00:00,12,29.0,1.0,49.0,1.0,-9999.0,1.0,13.3587,1.0,25.5856,1.0,38.9443,1.0,-9999.0,1.0,-9999.0,1.0,0.692818,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 21:00:00,12,28.0,1.0,51.0,1.0,-9999.0,1.0,3.0473,2.1,23.3261,1.0,26.3734,1.0,-9999.0,1.0,-9999.0,1.0,1.09079,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 22:00:00,12,32.0,1.0,57.0,1.0,-9999.0,1.0,6.2873,1.0,22.1093,1.0,28.3966,1.0,-9999.0,1.0,-9999.0,1.0,1.02474,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-05 23:00:00,12,46.0,1.0,62.0,1.0,-9999.0,1.0,3.8531,1.0,18.9394,1.0,22.7925,1.0,-9999.0,1.0,-9999.0,1.0,1.19809,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 00:00:00,12,38.0,1.0,52.0,1.0,-9999.0,1.0,2.6154,1.0,15.6276,1.0,18.243,1.0,-9999.0,1.0,-9999.0,1.0,0.990439,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 01:00:00,12,44.0,2.3,49.0,1.0,-9999.0,1.0,1.4772,1.0,12.8038,1.0,14.281,1.0,-9999.0,1.0,-9999.0,1.0,0.687283,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 02:00:00,12,44.0,1.0,53.0,1.0,-9999.0,1.0,1.0668,1.0,13.0617,1.0,14.1285,1.0,-9999.0,1.0,-9999.0,1.0,1.19398,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 03:00:00,12,42.0,1.0,48.0,1.0,-9999.0,1.0,1.1689,1.0,12.2399,1.0,13.4087,1.0,-9999.0,1.0,-9999.0,1.0,1.31217,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 04:00:00,12,47.0,1.0,56.0,1.0,-9999.0,1.0,2.9345,1.0,12.3343,1.0,15.2688,1.0,-9999.0,1.0,-9999.0,1.0,1.10534,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 05:00:00,12,38.0,1.0,56.0,1.0,-9999.0,1.0,1.8812,1.0,14.4599,1.0,16.3411,1.0,-9999.0,1.0,-9999.0,1.0,0.95163,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 06:00:00,12,44.0,1.0,47.0,1.0,-9999.0,1.0,10.9954,1.0,21.0991,1.0,32.0945,1.0,-9999.0,1.0,-9999.0,1.0,0.892436,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 07:00:00,12,37.0,1.0,42.0,1.0,-9999.0,1.0,15.9007,1.0,20.3122,1.0,36.2129,1.0,-9999.0,1.0,-9999.0,1.0,0.923558,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 08:00:00,12,46.0,1.0,53.0,1.0,-9999.0,1.0,34.0415,1.0,21.7309,1.0,55.7724,1.0,-9999.0,1.0,-9999.0,1.0,1.17871,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 09:00:00,12,33.0,1.0,44.0,1.0,-9999.0,1.0,33.7216,1.0,24.2495,1.0,57.9711,1.0,-9999.0,1.0,-9999.0,1.0,1.61828,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 10:00:00,12,29.0,1.0,38.0,1.0,-9999.0,1.0,15.7945,1.0,23.3728,1.0,39.1673,1.0,-9999.0,1.0,-9999.0,1.0,1.30105,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 11:00:00,12,27.0,1.0,33.0,1.0,-9999.0,1.0,9.6165,1.0,20.3998,1.0,30.0163,1.0,-9999.0,1.0,-9999.0,1.0,0.409643,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 12:00:00,12,32.0,1.0,38.0,1.0,-9999.0,1.0,9.1066,1.0,18.9766,1.0,28.0832,1.0,-9999.0,1.0,-9999.0,1.0,0.357212,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 13:00:00,12,38.0,1.0,62.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 14:00:00,12,20.0,1.0,48.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,-9999.0,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 15:00:00,12,985.0,3.1,28.0,1.0,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,0.871655,3.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 16:00:00,12,33.0,1.0,995.0,4.2995,-9999.0,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,0.904929,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 17:00:00,12,18.0,1.0,30.0,1.0,-9999.0,1.0,14.6153,1.0,24.8544,1.0,39.4696,1.0,-9999.0,1.0,-9999.0,1.0,0.968352,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 18:00:00,12,6.0,1.0,30.0,1.0,-9999.0,1.0,15.3497,1.0,28.5152,1.0,43.8649,1.0,-9999.0,1.0,-9999.0,1.0,0.609712,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 19:00:00,12,30.0,1.0,36.0,1.0,-9999.0,1.0,14.5013,1.0,29.1155,1.0,43.6167,1.0,-9999.0,1.0,-9999.0,1.0,1.05658,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 20:00:00,12,35.0,1.0,53.0,1.0,-9999.0,1.0,12.7512,1.0,27.8322,1.0,40.5835,1.0,-9999.0,1.0,-9999.0,1.0,1.47284,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 21:00:00,12,32.0,1.0,59.0,1.0,-9999.0,1.0,12.2133,1.0,24.9203,1.0,37.1336,1.0,-9999.0,1.0,-9999.0,1.0,1.56758,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 22:00:00,12,32.0,1.0,64.0,1.0,-9999.0,1.0,9.8726,1.0,21.5464,1.0,31.419,1.0,-9999.0,1.0,-9999.0,1.0,1.20954,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-06 23:00:00,12,40.0,1.0,53.0,1.0,-9999.0,1.0,6.3675,1.0,19.9965,1.0,26.364,1.0,-9999.0,1.0,-9999.0,1.0,1.23134,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 00:00:00,12,39.0,1.0,49.0,1.0,-9999.0,1.0,1.911,1.0,12.4268,1.0,14.3378,1.0,-9999.0,1.0,-9999.0,1.0,1.12123,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 01:00:00,12,40.0,1.0,44.0,1.0,-9999.0,1.0,1.3777,1.0,12.2982,1.0,13.6759,1.0,-9999.0,1.0,-9999.0,1.0,0.982375,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 02:00:00,12,44.0,1.0,46.0,1.0,-9999.0,1.0,0.7535,1.0,10.3487,1.0,11.1022,1.0,-9999.0,1.0,-9999.0,1.0,1.08815,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
2022-09-07 03:00:00,12,40.0,1.0,51.0,1.0,-9999.0,1.0,3.0664,1.0,12.5815,1.0,15.6479,1.0,-9999.0,1.0,-9999.0,1.0,1.26724,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0
